Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,"The Lama Law Firm, LLP",2343 N Triphammer Rd,,Ithaca,NY,14850,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,42.485104,-76.485909,09/14/2022,226542,2022-09-14 15:49:44,P,,,08/25/2022,TESLA
ELEC,Tesla Service Center White Plains-Tarrytown,250 Tarrytown Rd,,White Plains,NY,10607,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,41.041834,-73.791285,09/14/2022,226536,2022-09-14 15:49:44,P,,,08/22/2022,TESLA
ELEC,ATRIUM EVCHARGE EV1,451 Clifton Park Center Rd,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.856080,-73.785969,11/10/2022,225939,2022-11-10 01:14:41,,,,08/20/2022,J1772
ELEC,Brockport Landing,18 N Main St,,Brockport,NY,14420,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,8,,,LIVINGSTON,https://www.solution.energy,GPS,43.217270,-77.935880,07/12/2022,223254,2022-07-12 20:31:42,P,,,01/25/2022,J1772
ELEC,Ticonderoga Country Club,609 New York 9N,,Ticonderoga,NY,12883,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.833230,-73.462780,07/12/2022,223221,2022-07-12 20:31:42,P,,,12/04/2021,J1772
ELEC,PARKING GARAGE STATION 1,15 Bank St,,White Plains,NY,10606,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.031149,-73.774641,11/10/2022,180150,2022-11-10 00:46:00,,,,01/27/2021,J1772
ELEC,Homewood Suites by Hilton Schenectady,2A Freemans Bridge Rd,,Schenectady,NY,12302,,518-579-6727,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,4,,,Non-Networked,,GPS,42.832627,-73.930473,10/11/2022,229074,2022-10-11 18:56:12,P,,,09/17/2022,J1772 TESLA
ELEC,Forest Hills Tower,11835 Queens Blvd,,Forest Hills,NY,11375,,866-816-7584,E,,Public,,,,6,,,EV Connect,http://evconnect.com/,GPS,40.715319,-73.830563,11/10/2022,230790,2022-11-10 02:00:42,,,,09/30/2022,J1772
ELEC,FETZNER STATION 3,2487 Dewey Ave,,Rochester,NY,14616,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.213786,-77.639870,11/10/2022,223413,2022-11-10 01:14:23,,,,07/13/2022,J1772
ELEC,Delancey and Essex Municipal Parking Garage,107 Essex Street,,New York,NY,10002,,866-816-7584,E,,Public,,,,9,4,,EV Connect,http://evconnect.com/,GPS,40.719319,-73.988197,11/10/2022,155100,2022-11-10 02:00:46,,,,04/16/2018,CHADEMO J1772 J1772COMBO
ELEC,2 WEST AVE 2 WEST 1.2,2 West Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.084293,-73.803055,11/10/2022,170398,2022-11-10 01:06:28,,,,12/19/2020,J1772
ELEC,ALBANY COUNTY STATION,71 Voorheesville Ave,,Voorheesville,NY,12186,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.654156,-73.924676,11/10/2022,221607,2022-11-10 01:15:38,,,,06/22/2022,J1772
ELEC,Legend Nissan,268 Jericho Turnpike,,Syosset,NY,11791,,516-496-8181,E,,Public,Dealership business hours,,,1,1,,Non-Networked,,200-9,40.809865,-73.507761,03/07/2022,44203,2022-03-07 19:49:53,P,,,11/30/2011,CHADEMO J1772 J1772COMBO
ELEC,BURNS MGT HV 2,102 Bleeker Rd,,Guilderland,NY,12084,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.690952,-73.887541,11/10/2022,120826,2022-11-10 00:55:28,,,,03/13/2019,J1772
ELEC,PEAK POINT APT PEAK POINT EV3,1427 Saratoga Rd,,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.978510,-73.861520,11/10/2022,191435,2022-11-10 01:08:58,,,,06/24/2021,J1772
ELEC,BEST WESTERN PL BEST 1.2,6605 Old Collamer Rd S,,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.090440,-76.086630,11/10/2022,181850,2022-11-10 01:05:39,,,,01/27/2021,J1772
ELEC,One City Place Apartments,1 City Pl,,White Plains,NY,10601,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,41.032755,-73.765280,10/05/2022,189035,2022-10-05 22:55:32,,,,04/30/2021,J1772
ELEC,RIVERHEAD RIVER 2 #1,1947 Old Country Road,,Riverhead,NY,11901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.919684,-72.712696,11/10/2022,180156,2022-11-10 00:44:18,,,,01/27/2021,J1772
ELEC,New Paltz Plaza Shopping Mall - Tesla Supercharger,271 Main Street Plaza Diner,,New Paltz,NY,12561,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,A D Debit M V,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,41.743818,-74.070079,10/11/2021,196518,2021-11-04 18:37:47,P,,,09/25/2021,TESLA
ELEC,East Hampton Village Lot - Tesla Supercharger,8 Osborne Ln,,East Hampton,NY,11937,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,40.965501,-72.189633,04/06/2022,213148,2022-04-06 14:08:04,P,,,03/27/2022,TESLA
ELEC,STATION 4TH FL MOTORGATE 3,680 Main St,,New York,NY,10044,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.764464,-73.946924,11/10/2022,168524,2022-11-10 01:05:52,,,,11/17/2020,J1772
ELEC,Smith Haven Mall - Tesla Supercharger,313 Smith Haven Mall,,Lake Grove,NY,11755,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,A D Debit M V,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.862287,-73.128993,10/11/2021,194082,2021-11-04 18:37:47,P,,,08/05/2021,TESLA
ELEC,OLYMPIC SPORTS  SPORTS 6,Bob Run Rd,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.220494,-73.923812,11/10/2022,182109,2022-11-10 01:06:40,,,,01/27/2021,J1772
ELEC,STONY BROOK UNV TABLER,Tabler Dr,,Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.909578,-73.125004,11/10/2022,162458,2022-11-10 00:41:34,,,,06/12/2020,J1772
ELEC,Park N Go - E 121 St - Tesla Destination,210 E 121st St,,New York,NY,10035,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.800795,-73.937382,11/03/2020,169011,2021-03-11 23:22:17,P,,,11/03/2020,TESLA
ELEC,5TH AVE RIVER STREET 1,King St & Federal St,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.735123,-73.688090,11/10/2022,175239,2022-11-10 01:01:38,,,,01/27/2021,J1772
ELEC,Hamilton College-Burke Library,198 County Rd 13,,Clinton,NY,13323,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.054060,-75.405636,11/10/2022,230894,2022-11-10 02:01:19,,,,09/30/2022,J1772
ELEC,Rotterdam Branch Library,1110 North Westcott Rd,,Schenectady,NY,12306,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.787210,-73.979830,07/12/2022,223253,2022-07-12 20:31:42,LG,,,03/01/2022,J1772
ELEC,New King Holding LLC,10 New King St,,West Harrison,NY,10604,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,2,,,AMPUP,https://ampup.io/,200-9,41.083498,-73.714367,10/11/2022,230215,2022-10-11 18:56:12,P,,,09/15/2022,J1772
ELEC,James Mitsubishi,1925 Black River Blvd,,Rome,NY,13440,,315-356-4444,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,43.237325,-75.436794,09/14/2022,227083,2022-09-14 15:49:44,P,,,08/26/2022,J1772
ELEC,Superior Ink,400 W 12th St,,New York,NY,10014,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.737537,-74.009830,10/05/2022,124147,2022-10-05 22:57:43,,,,06/21/2019,J1772
ELEC,Best Western University Inn - Tesla Destination,90 E Main St,,Canton,NY,13617,,315-386-8522  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.596265,-75.149319,11/03/2020,114921,2021-03-11 23:22:17,P,,,01/01/2016,J1772 TESLA
ELEC,NATIONAL GRID RIVERVIEW SOLAR,600 Riverwalk Pkwy,,Tonawanda,NY,14150,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.000068,-78.910950,11/10/2022,162247,2022-11-10 00:52:57,,,,06/12/2020,J1772
ELEC,4 W 21st St.,4 W 21st St,,New York,NY,10010,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.740570,-73.991470,07/12/2022,223265,2022-07-12 20:31:42,P,,,02/15/2022,J1772
ELEC,NATIONAL GRID NICHOLS,301 1st St,,Liverpool,NY,13088,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.101581,-76.207455,11/10/2022,162245,2022-11-10 00:52:57,,,,06/12/2020,J1772
ELEC,iPark NYC 183 E 73rd Street - Tesla Destination,184 E 73rd St,,New York,NY,10021,,212-517-3534  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.770442,-73.960649,11/03/2020,115034,2021-03-11 23:22:17,P,,,05/01/2016,J1772 TESLA
ELEC,Ferguson Enterprises,11545 US route 9W,,Coxsackie,NY,12051,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,42.356934,-73.844479,11/10/2022,154881,2022-11-10 02:00:53,,,,08/13/2019,J1772
ELEC,The Peninsula Hotel New York - Tesla Destination,700 5th Ave,,New York,NY,10019,,212-956 2888  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.761780,-73.975057,11/03/2020,115181,2021-03-11 23:22:17,P,,,01/01/2016,TESLA
ELEC,Courtyard by Marriott Kingston - Tesla Destination,500 Frank Sottile Blvd,,Kingston,NY,12401,,845-382-2300  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.970145,-73.985923,11/03/2020,114962,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,INDUSTRY CITY LOT B WEST,533 2nd Ave,,Brooklyn,NY,11232,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.659333,-74.006419,11/10/2022,122592,2022-11-10 00:55:42,,,,05/03/2019,J1772
ELEC,LKT WEST 5,575 Boices Ln,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.967886,-74.003757,11/10/2022,235442,2022-11-10 01:17:54,,,,10/29/2022,J1772
ELEC,RIT EV CHARGING D LOT SOUTH STA,Clark Drive,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.086058,-77.673355,11/10/2022,162398,2022-11-10 00:45:01,,,,06/12/2020,J1772
ELEC,Icon Parking E 48th Street - Tesla Destination,329 E 48th St,,New York,NY,10017,,877-727-5464  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.753230,-73.967990,11/03/2020,115097,2021-03-11 23:22:17,P,,,01/01/2016,J1772 TESLA
ELEC,SRYMCASSB BATTENKILL 1.2,15 Van Ness Ave,,Greenwich,NY,12834,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.093933,-73.506850,11/10/2022,183459,2022-11-10 01:06:05,,,,01/27/2021,J1772
ELEC,ROCHESTER NY SISTERS CITY 2,10 Fitzhugh St N,,Rochester,NY,14614,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.155933,-77.614075,11/10/2022,145539,2022-11-10 00:58:23,,,,09/26/2019,J1772
ELEC,854ELLICOTT 134 HIGH ST 1,134 High St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.900860,-78.863704,11/10/2022,181845,2022-11-10 01:06:03,,,,01/27/2021,J1772
ELEC,Altamont Free Library,179 Main St,,Altamont,NY,12009,,518-861-7239,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,42.700968,-74.032729,10/11/2022,229081,2022-10-11 18:56:12,P,,,09/17/2022,J1772
ELEC,Ide Volkswagen of East Rochester,333 N Washington St,,Rochester,NY,14625,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,1,,Non-Networked,,GPS,43.120435,-77.486368,04/06/2022,211923,2022-04-06 14:08:04,P,,,03/17/2022,J1772 J1772COMBO
ELEC,TIOGA HOTEL CASINO 1,NY-17,,Nichols,NY,13812,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.024208,-76.410780,11/10/2022,162353,2022-11-10 00:50:27,,,,06/12/2020,J1772
ELEC,ITHACA VISITORS ITHACA COLLEGE,Conservatory Dr,,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.420935,-76.500084,11/10/2022,162315,2022-11-10 00:51:05,,,,06/12/2020,J1772
ELEC,Parkit 221 Thompson Street - Tesla Destination,221  Thompson St,,New York,NY,10012,,212-929-9404  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.729372,-73.999217,11/03/2020,115056,2021-03-11 23:22:17,P,,,01/01/2016,J1772 TESLA
ELEC,COMMCTR 59 N. PUTT 1,59 N Putt Corners Rd,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.747726,-74.064644,11/10/2022,202954,2022-11-10 01:12:37,,,,12/23/2021,J1772
ELEC,Roosevelt Field - Tesla Supercharger,630 Old Country Rd,,Garden City,NY,11530,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,40.741604,-73.612939,12/09/2021,200956,2022-02-10 19:42:29,P,,,11/04/2021,TESLA
ELEC,ROCHESTER NY COURT ST 2,194 Court St,,Rochester,NY,14604,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.153950,-77.607471,11/10/2022,61065,2022-11-10 00:58:23,,,,04/03/2014,J1772
ELEC,ESSEX FARMS EVSE1,2496 NY-22,,Essex,NY,12936,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.307780,-73.374540,11/10/2022,196297,2022-11-10 01:10:53,,,,09/24/2021,J1772
ELEC,CITY AMSTERDAM P&RB EV 4,201 Locust Ave Park and Recreation Building,,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.948395,-74.179050,11/10/2022,188108,2022-11-10 01:08:31,,,,04/29/2021,J1772
ELEC,5 FARRELL ROAD TOWN HALL EVSE1,5 Farrell Rd,,Willsboro,NY,12996,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.370823,-73.395990,11/10/2022,193242,2022-11-10 01:09:29,,,,07/28/2021,J1772
ELEC,ADAMS STATION CLUBHOUSE,1 Juniper Dr,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.607350,-73.847720,11/10/2022,164115,2022-11-10 01:03:47,,,,07/10/2020,J1772
ELEC,SUNY BUFFALO PARKER 1,185 Hayes Rd,,Buffalo,NY,14214,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.951099,-78.822518,11/10/2022,182228,2022-11-10 01:06:57,,,,01/27/2021,J1772
ELEC,SUNY ADIRONDACK SUNY ACC 1.4,640 Bay Rd,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.355163,-73.654071,11/10/2022,181426,2022-11-10 01:04:42,,,,01/27/2021,J1772
ELEC,6 Depot St,6 Depot St #104,,Washingtonville,NY,10992,,866-816-7584,E,,Public,,,,10,,,EV Connect,http://evconnect.com/,GPS,41.425389,-74.167071,11/10/2022,230960,2022-11-10 02:01:26,,,,09/30/2022,J1772
ELEC,Storm King Tavern and Golf Club - Tesla Destination,18 Ridge Rd,,Cornwall,NY,12518,,845-534-3899  877-798-3752,E,,Public,24 hours daily,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.429428,-74.028204,11/03/2020,114928,2021-03-11 23:22:17,P,,,09/01/2017,TESLA
ELEC,NYC FLEET DPROCBRZAC_1_L3,625 Father Capodanno Blvd,,South Beach,NY,10305,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.582970,-74.075270,11/10/2022,184949,2022-11-10 01:07:18,,,,02/13/2021,CHADEMO J1772COMBO
ELEC,Town of Webster,1350 Chiyoda Dr.,,Webster,NY,14580,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.228147,-77.422055,11/10/2022,157944,2022-11-10 02:00:54,,,,05/15/2020,J1772
ELEC,iPark 245 East 63rd Street - Tesla Destination,245 East 63rd St,,New York,NY,10025,,212-752-0485  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.763562,-73.963079,11/03/2020,115065,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,Champion Parking 60 E 8th - Tesla Destination,60-68 E 8th St,,New York,NY,10003,,212-473-9061  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.730501,-73.993075,11/03/2020,115172,2021-03-11 23:22:17,P,,,02/01/2015,J1772 TESLA
ELEC,TOWN GLENVILLE IM PARK EV3,Indian Meadows Park 1 Jason Morris Way,,Glenville,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.887598,-73.936759,11/10/2022,175630,2022-11-10 01:02:31,,,,01/27/2021,J1772
ELEC,Associate's Lot,2157 Main St,,Buffalo,NY,14214,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,42.929000,-78.847208,11/10/2022,202630,2022-11-10 02:01:22,,,,12/13/2021,J1772
ELEC,WCS NS1 ASIA,Boston Rd,,Bronx,NY,10460,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.846612,-73.876323,11/10/2022,173506,2022-11-10 00:54:12,,,,01/27/2021,J1772
ELEC,210 W 76th St.,210 W 76th St,,New York,NY,10023,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.781260,-73.980440,07/12/2022,223266,2022-07-12 20:31:42,P,,,03/18/2022,J1772
ELEC,Starbucks - Tesla Supercharger,485 County Rd 111,,Manorville,NY,11949,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.871424,-72.798971,05/05/2022,216369,2022-05-05 20:22:04,P,,,04/24/2022,TESLA
ELEC,Crowne Plaza Lake Placid - Tesla Destination,101 Olympic Dr,,Lake Placid,NY,12946,,518-523-2556  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,44.285832,-73.986802,11/03/2020,150742,2021-03-11 23:22:17,P,,,09/30/2019,TESLA
ELEC,T.J. Maxx,430 New Dorp Ln,,Staten Island,NY,10306,,888-264-2208,E,,Public - Credit card at all times,6am-12am daily,A D Debit M V,,2,,,Volta,https://voltacharging.com/,200-9,40.569103,-74.109222,06/14/2022,220702,2022-09-27 17:03:31,P,,,05/27/2022,J1772
ELEC,Rapid Park - 205 W 101 st,205 W 101st St,,New York,NY,10025,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,8,,,LIVINGSTON,https://www.solution.energy,GPS,40.797660,-73.968380,07/12/2022,223089,2022-07-12 20:31:42,P,,,10/28/2021,J1772
ELEC,Keybank,117 W Main St,,Endicott,NY,13760,,607-754-2522,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,4,,,Non-Networked,,GPS,42.095906,-76.066312,09/14/2022,227066,2022-09-14 15:49:44,P,,,08/26/2022,J1772
ELEC,TOM TOWN CENTER,740 W Boston Post Rd,,Mamaroneck,NY,10543,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.943074,-73.741147,11/10/2022,143287,2022-11-10 00:57:29,,,,08/15/2019,J1772
ELEC,RXR REALTY 58 SSR,5868 S Service Rd,,Melville,NY,11747,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.782217,-73.439925,11/10/2022,180107,2022-11-10 00:53:36,,,,01/27/2021,J1772
ELEC,COLE GROUP ENGLISH 2,1 Piccadilly Circus,,Moreau,NY,12831,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.248735,-73.683688,11/10/2022,233243,2022-11-10 01:16:43,,,,10/11/2022,J1772
ELEC,Ontario Travel Plaza,8700 Vallance Rd,,Le Roy,NY,14482,,866-816-7584,E,,Public,,,,,2,,EV Connect,http://evconnect.com/,GPS,43.031103,-77.906018,11/10/2022,190225,2022-11-10 02:01:05,,,,03/12/2021,CHADEMO J1772COMBO
ELEC,Grape Hollow Farm - Tesla Destination,62 Paine Rd,,Holmes,NY,12531,,917-992-6289  877-798-3752,E,,Public,24 hours daily; for customer use only,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.548637,-73.692718,11/03/2020,114951,2021-03-11 23:22:17,P,,,11/01/2018,TESLA
ELEC,ERIE COUNTY CHESTNUT RIDGE,6121 Chestnut Ridge Rd,,Orchard Park,NY,14127,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.722323,-78.744300,11/10/2022,162167,2022-11-10 00:53:57,,,,06/12/2020,J1772
ELEC,BURNS MGT THE SPRINGS #2,60 Weibel Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.093005,-73.743346,11/10/2022,174330,2022-11-10 00:56:16,,,,01/27/2021,J1772
ELEC,BEVERWYCK STATION 1,3 Autumn Dr Beverwyck,,Slingerlands,NY,12159,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.657418,-73.838337,11/10/2022,180882,2022-11-10 01:03:38,,,,01/27/2021,J1772
ELEC,STRAND THEATRE THE STRAND,3092 NY-28,,Old Forge,NY,13420,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.710848,-74.972152,11/10/2022,162293,2022-11-10 00:51:29,,,,06/12/2020,J1772
ELEC,CORNELL STATION2,37 Forest Home Dr,,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.450492,-76.478532,11/10/2022,229268,2022-11-10 00:56:54,,,,09/27/2022,J1772
ELEC,EV Connect PO 1322 - Apex Solar-South Hill Campus,64 Main St.,,Queensbury,NY,12804,,866-816-7584,E,,Public,,,,1,,,EV Connect,http://evconnect.com/,GPS,43.299649,-73.669533,11/10/2022,230828,2022-11-10 02:00:56,,,,09/30/2022,J1772
ELEC,Manhattan Plaza,427 W 42nd St,,New York,NY,10036,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.759223,-73.992703,10/05/2022,164442,2022-10-05 22:57:42,,,,07/23/2020,J1772
ELEC,AAA Troy - Tesla Destination,514 Congress Wy,,Troy,NY,12180,,518-426-1000  877-798-3752,E,,Public,24 hours daily; for customer use only,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.721994,-73.678944,11/03/2020,115243,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,Eventi Hotel,851 Avenue of the Americas,,New York,NY,10001,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.758681,-73.981350,10/05/2022,213916,2022-10-05 22:58:56,,,,04/13/2022,J1772
ELEC,CITY OF ITHACA DRYDEN,118 Dryden Rd,,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.442142,-76.486112,11/10/2022,162296,2022-11-10 00:51:26,,,,06/12/2020,J1772
